Date,Open,High,Low,Close,Volume
2024-03-25 00:00:00-04:00,3.999500036239624,4.02400016784668,3.990000009536743,4.006999969482422,676
2024-03-26 00:00:00-04:00,3.9800000190734863,3.998500108718872,3.9800000190734863,3.996000051498413,852
2024-03-27 00:00:00-04:00,3.995500087738037,4.005000114440918,3.9690001010894775,3.992500066757202,715
2024-03-28 00:00:00-04:00,4.019499778747559,4.019499778747559,3.9820001125335693,4.003499984741211,852
2024-04-01 00:00:00-04:00,4.073999881744385,4.073999881744385,4.04449987411499,4.046000003814697,623
2024-04-02 00:00:00-04:00,4.053999900817871,4.08650016784668,4.053999900817871,4.070000171661377,458
2024-04-03 00:00:00-04:00,4.072500228881836,4.20550012588501,4.072500228881836,4.192999839782715,431
2024-04-04 00:00:00-04:00,4.2220001220703125,4.246500015258789,4.21750020980835,4.246500015258789,205
2024-04-05 00:00:00-04:00,4.239500045776367,4.239500045776367,4.235000133514404,4.239500045776367,1377
2024-04-08 00:00:00-04:00,4.18149995803833,4.296999931335449,4.18149995803833,4.2769999504089355,223
2024-04-09 00:00:00-04:00,4.2769999504089355,4.285999774932861,4.274499893188477,4.285999774932861,206
2024-04-10 00:00:00-04:00,4.274499893188477,4.2820000648498535,4.264500141143799,4.2820000648498535,316
2024-04-11 00:00:00-04:00,4.272500038146973,4.272500038146973,4.230500221252441,4.251999855041504,355
2024-04-12 00:00:00-04:00,4.340000152587891,4.340000152587891,4.255499839782715,4.257500171661377,252
2024-04-15 00:00:00-04:00,4.382999897003174,4.382999897003174,4.285999774932861,4.379000186920166,289
2024-04-16 00:00:00-04:00,4.364999771118164,4.365499973297119,4.28000020980835,4.305500030517578,314
2024-04-17 00:00:00-04:00,4.371500015258789,4.371500015258789,4.34250020980835,4.34250020980835,234
2024-04-18 00:00:00-04:00,4.414999961853027,4.440499782562256,4.414999961853027,4.440499782562256,295
2024-04-19 00:00:00-04:00,4.442500114440918,4.514500141143799,4.442500114440918,4.501999855041504,248
2024-04-22 00:00:00-04:00,4.478499889373779,4.500500202178955,4.4720001220703125,4.500500202178955,468
2024-04-23 00:00:00-04:00,4.485000133514404,4.490499973297119,4.420000076293945,4.490499973297119,570
2024-04-24 00:00:00-04:00,4.4670000076293945,4.496500015258789,4.4670000076293945,4.4670000076293945,417
2024-04-25 00:00:00-04:00,4.570499897003174,4.570499897003174,4.570499897003174,4.570499897003174,396
2024-04-26 00:00:00-04:00,4.624499797821045,4.624499797821045,4.568999767303467,4.568999767303467,55975
2024-04-29 00:00:00-04:00,4.572999954223633,4.677999973297119,4.5625,4.658999919891357,11865
2024-04-30 00:00:00-04:00,4.675000190734863,4.690999984741211,4.542500019073486,4.564499855041504,2062
2024-05-01 00:00:00-04:00,4.540500164031982,4.598499774932861,4.513500213623047,4.552499771118164,1659
2024-05-02 00:00:00-04:00,4.580999851226807,4.580999851226807,4.47599983215332,4.49399995803833,864
2024-05-03 00:00:00-04:00,4.514500141143799,4.573500156402588,4.504499912261963,4.573500156402588,879
2024-05-06 00:00:00-04:00,4.59250020980835,4.646999835968018,4.584000110626221,4.634500026702881,642
2024-05-07 00:00:00-04:00,4.630000114440918,4.63700008392334,4.593500137329102,4.625500202178955,823
2024-05-08 00:00:00-04:00,4.583000183105469,4.593999862670898,4.5320000648498535,4.561999797821045,1097
2024-05-09 00:00:00-04:00,4.559000015258789,4.616499900817871,4.53849983215332,4.607500076293945,905
2024-05-10 00:00:00-04:00,4.645999908447266,4.752999782562256,4.645500183105469,4.69350004196167,989
2024-05-13 00:00:00-04:00,4.685999870300293,4.809000015258789,4.685999870300293,4.804500102996826,853
2024-05-14 00:00:00-04:00,4.822999954223633,5.081999778747559,4.819499969482422,4.953499794006348,1046
2024-05-15 00:00:00-04:00,4.989999771118164,5.177499771118164,4.863999843597412,4.9695000648498535,724
2024-05-16 00:00:00-04:00,5.0229997634887695,5.0229997634887695,4.881999969482422,4.892000198364258,1150
2024-05-17 00:00:00-04:00,4.864999771118164,5.070499897003174,4.864999771118164,5.057000160217285,790
2024-05-20 00:00:00-04:00,5.191999912261963,5.198500156402588,5.0289998054504395,5.087500095367432,747
2024-05-21 00:00:00-04:00,5.057499885559082,5.161499977111816,5.057499885559082,5.11899995803833,568
2024-05-22 00:00:00-04:00,5.074999809265137,5.074999809265137,4.839000225067139,4.867499828338623,976
2024-05-23 00:00:00-04:00,4.809999942779541,4.8480000495910645,4.803500175476074,4.816500186920166,713
2024-05-24 00:00:00-04:00,4.815999984741211,4.824999809265137,4.772500038146973,4.778500080108643,689
2024-05-28 00:00:00-04:00,4.863500118255615,4.89900016784668,4.860000133514404,4.875500202178955,461
2024-05-29 00:00:00-04:00,4.802000045776367,4.805500030517578,4.796000003814697,4.805500030517578,1059
2024-05-30 00:00:00-04:00,4.7754998207092285,4.7855000495910645,4.642499923706055,4.671999931335449,1170
2024-05-31 00:00:00-04:00,4.638500213623047,4.651500225067139,4.583499908447266,4.610000133514404,615
2024-06-03 00:00:00-04:00,4.684000015258789,4.684000015258789,4.663000106811523,4.677000045776367,488
2024-06-04 00:00:00-04:00,4.685999870300293,4.685999870300293,4.54449987411499,4.547999858856201,593
2024-06-05 00:00:00-04:00,4.538000106811523,4.622499942779541,4.538000106811523,4.619500160217285,436
2024-06-06 00:00:00-04:00,4.661499977111816,4.690999984741211,4.650000095367432,4.690999984741211,376
2024-06-07 00:00:00-04:00,4.559999942779541,4.559999942779541,4.479499816894531,4.494500160217285,398
2024-06-10 00:00:00-04:00,4.474999904632568,4.568999767303467,4.474999904632568,4.55649995803833,391
2024-06-11 00:00:00-04:00,4.4654998779296875,4.5229997634887695,4.4654998779296875,4.5229997634887695,388
2024-06-12 00:00:00-04:00,4.526500225067139,4.587500095367432,4.523499965667725,4.581500053405762,384
2024-06-13 00:00:00-04:00,4.507500171661377,4.507500171661377,4.507500171661377,4.507500171661377,532
2024-06-14 00:00:00-04:00,4.516499996185303,4.551000118255615,4.508999824523926,4.551000118255615,577
2024-06-17 00:00:00-04:00,4.4710001945495605,4.526000022888184,4.4710001945495605,4.521500110626221,512
2024-06-18 00:00:00-04:00,4.449999809265137,4.561999797821045,4.449999809265137,4.561999797821045,454
2024-06-20 00:00:00-04:00,4.605000019073486,4.618000030517578,4.5920000076293945,4.618000030517578,445
2024-06-21 00:00:00-04:00,4.597499847412109,4.597499847412109,4.479000091552734,4.49399995803833,687
2024-06-24 00:00:00-04:00,4.480000019073486,4.5269999504089355,4.476500034332275,4.5269999504089355,668
2024-06-25 00:00:00-04:00,4.511499881744385,4.511499881744385,4.367499828338623,4.38100004196167,690
2024-06-26 00:00:00-04:00,4.363500118255615,4.367499828338623,4.36299991607666,4.367499828338623,27282
2024-06-27 00:00:00-04:00,4.359000205993652,4.365499973297119,4.304999828338623,4.328499794006348,6440
2024-06-28 00:00:00-04:00,4.326499938964844,4.415999889373779,4.318999767303467,4.390500068664551,1413
2024-07-01 00:00:00-04:00,4.388500213623047,4.433499813079834,4.362500190734863,4.426499843597412,991
2024-07-02 00:00:00-04:00,4.423999786376953,4.473999977111816,4.4004998207092285,4.429500102996826,894
2024-07-03 00:00:00-04:00,4.452499866485596,4.564499855041504,4.452499866485596,4.540999889373779,821
2024-07-05 00:00:00-04:00,4.544000148773193,4.679999828338623,4.544000148773193,4.6585001945495605,495
2024-07-08 00:00:00-04:00,4.609000205993652,4.667500019073486,4.607500076293945,4.622000217437744,561
2024-07-09 00:00:00-04:00,4.616499900817871,4.646999835968018,4.559000015258789,4.578000068664551,663
2024-07-10 00:00:00-04:00,4.58050012588501,4.645999908447266,4.5625,4.607500076293945,727
